Model Version,Region,Sector,Technology,Type,PathwayScenario,Year,Value 
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2040",0.05
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2045",0.05
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2050",0.05
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2018",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2025",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2030",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2035",0.797
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2040",0.369706446547414
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2045",5.05436741536458
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2050",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","NewCapacity","GradualDevelopment_globalLimit","2040",0.369706446547414
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","NewCapacity","GradualDevelopment_globalLimit","2045",4.68466096881717
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Avg","NewCapacity","GradualDevelopment_globalLimit","2050",5.05436741536458
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2040",5.05436741536458
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2045",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2050",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Opt","NewCapacity","GradualDevelopment_globalLimit","2040",5.05436741536458
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_PV_Utility_Opt","NewCapacity","GradualDevelopment_globalLimit","2045",5.05436741536458
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.33
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.33
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.308442211055276
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0773869346733668
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2018",0.33
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2025",0.33
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2030",0.308442211055276
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2035",0.197489232916554
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2040",0.136860038411172
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2045",0.136860038411172
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2050",0.136860038411172
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","NewCapacity","GradualDevelopment_globalLimit","2035",0.120102298243187
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Avg","NewCapacity","GradualDevelopment_globalLimit","2040",0.0167577401679848
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2035",4.19308349986517
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2040",12.5310662628534
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2045",13.5770526965295
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2050",15.2072181320639
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2035",4.19308349986517
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2040",8.33798276298826
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2045",1.04598643367611
"oE_GradualDevelopment_efect_244_h0","HU","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2050",1.63016543553437
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2018",2.244
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2025",1.88441233140655
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2030",1.5248246628131
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2035",1.45996917148362
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2040",1.39511368015414
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.697556840077071
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2018",2.244
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2025",1.88441233140655
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2030",1.5248246628131
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2035",1.45996917148362
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2040",1.39511368015414
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_CCGT","TotalCapacity","GradualDevelopment_globalLimit","2045",0.697556840077071
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.732
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.6195
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.507
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.3945
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.282
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.141
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2018",0.732
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2025",0.6195
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2030",0.507
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2035",0.3945
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2040",0.282
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_Engines","TotalCapacity","GradualDevelopment_globalLimit","2045",0.141
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.3595
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2018",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2025",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2030",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2035",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2040",0.719
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2045",0.3595
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","TotalCapacity","GradualDevelopment_globalLimit","2050",1.00355732410135
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Gas_OCGT","NewCapacity","GradualDevelopment_globalLimit","2050",1.00355732410135
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2025",3.82140125035025
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2030",7.80822532070733
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2035",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2040",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2045",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2050",10.1087348307292
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2025",3.82140125035025
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2030",3.98682407035708
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2035",2.30050951002183
"oE_GradualDevelopment_efect_244_h0","HU","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2050",3.82140125035025
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","ResidualCapacity","GradualDevelopment_globalLimit","2018",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","ResidualCapacity","GradualDevelopment_globalLimit","2025",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","ResidualCapacity","GradualDevelopment_globalLimit","2030",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.944
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2018",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2025",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2030",1.888
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2035",2.10402117370779
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2040",1.16002117370779
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2045",1.16002117370779
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","TotalCapacity","GradualDevelopment_globalLimit","2050",1.16002117370779
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Nuclear","NewCapacity","GradualDevelopment_globalLimit","2035",1.16002117370779
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.849
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2018",0.849
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2025",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2030",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2035",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2040",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2045",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2050",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Power","P_Coal_Lignite","NewCapacity","GradualDevelopment_globalLimit","2025",0.222667712442664
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2018",2.0387
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2025",1.4221
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.8533
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.4267
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.1707
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0342
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2018",2.0387
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2025",1.50704367757879
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2030",1.01200724346512
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2035",0.585407243465118
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2040",0.329407243465118
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2045",0.192907243465118
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2050",0.158707243465118
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","NewCapacity","GradualDevelopment_globalLimit","2025",0.0849436775787938
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_BF_BOF","NewCapacity","GradualDevelopment_globalLimit","2030",0.0737635658863245
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_Bio_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2018",0.00833141475768389
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_Bio_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2025",0.00833141475768389
"oE_GradualDevelopment_efect_244_h0","HU","Industry","HHI_Bio_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2030",0.00833141475768389
